sweep_tag,obs_window,min_residency,threshold_profile,seed,bench,baseline_mode,adaptive_cycles,baseline_cycles,cycle_reduction_pct,adaptive_wins_cycles,adaptive_ipc,baseline_ipc,ipc_improvement_pct,adaptive_energy,baseline_energy,energy_reduction_pct
w32_r8_thloose_seed0,32,8,loose,0,coremark_toy,fixed_memory,162,154,-5.19,False,0.6975,0.7338,-4.95,957,923,-3.68
w32_r8_thloose_seed0,32,8,loose,0,coremark_toy,fixed_hazard,162,150,-8.00,False,0.6975,0.7533,-7.41,957,927,-3.24
w32_r8_thloose_seed0,32,8,loose,0,coremark_toy,fixed_low_power,162,162,0.00,False,0.6975,0.6975,0.00,957,633,-51.18
w32_r8_thloose_seed0,32,8,loose,0,dhrystone_toy,static_normal,133,133,0.00,False,0.7970,0.7970,0.00,825,825,0.00
w32_r8_thloose_seed0,32,8,loose,0,dhrystone_toy,fixed_branch,133,124,-7.26,False,0.7970,0.8548,-6.76,825,798,-3.38
w32_r8_thloose_seed0,32,8,loose,0,dhrystone_toy,fixed_memory,133,131,-1.53,False,0.7970,0.8092,-1.51,825,815,-1.23
w32_r8_thloose_seed0,32,8,loose,0,dhrystone_toy,fixed_hazard,133,133,0.00,False,0.7970,0.7970,0.00,825,825,0.00
w32_r8_thloose_seed0,32,8,loose,0,dhrystone_toy,fixed_low_power,133,133,0.00,False,0.7970,0.7970,0.00,825,559,-47.58
w32_r8_thloose_seed0,32,8,loose,0,dsp_fir_codegen,static_normal,192,192,0.00,False,0.6510,0.6510,0.00,1106,1106,0.00
w32_r8_thloose_seed0,32,8,loose,0,dsp_fir_codegen,fixed_branch,192,185,-3.78,False,0.6510,0.6757,-3.66,1106,1085,-1.94
w32_r8_thloose_seed0,32,8,loose,0,dsp_fir_codegen,fixed_memory,192,170,-12.94,False,0.6510,0.7353,-11.46,1106,1008,-9.72
w32_r8_thloose_seed0,32,8,loose,0,dsp_fir_codegen,fixed_hazard,192,168,-14.29,False,0.6510,0.7440,-12.50,1106,1046,-5.74
w32_r8_thloose_seed0,32,8,loose,0,dsp_fir_codegen,fixed_low_power,192,192,0.00,False,0.6510,0.6510,0.00,1106,722,-53.19
w32_r8_thloose_seed0,32,8,loose,0,load_use_heavy,static_normal,205,205,0.00,False,0.6244,0.6244,0.00,1125,1125,0.00
w32_r8_thloose_seed0,32,8,loose,0,load_use_heavy,fixed_branch,205,188,-9.04,False,0.6244,0.6809,-8.30,1125,1074,-4.75
w32_r8_thloose_seed0,32,8,loose,0,load_use_heavy,fixed_memory,205,205,0.00,False,0.6244,0.6244,0.00,1125,1125,0.00
w32_r8_thloose_seed0,32,8,loose,0,load_use_heavy,fixed_hazard,205,169,-21.30,False,0.6244,0.7574,-17.56,1125,1017,-10.62
w32_r8_thloose_seed0,32,8,loose,0,load_use_heavy,fixed_low_power,205,205,0.00,False,0.6244,0.6244,0.00,1125,715,-57.34
w32_r8_thloose_seed0,32,8,loose,0,memory_heavy,static_normal,216,231,6.49,True,0.4630,0.4329,6.95,1107,1231,10.07
w32_r8_thloose_seed0,32,8,loose,0,memory_heavy,fixed_branch,216,218,0.92,True,0.4630,0.4587,0.94,1107,1192,7.13
w32_r8_thloose_seed0,32,8,loose,0,memory_heavy,fixed_memory,216,147,-46.94,False,0.4630,0.6803,-31.94,1107,839,-31.94
w32_r8_thloose_seed0,32,8,loose,0,memory_heavy,fixed_hazard,216,217,0.46,True,0.4630,0.4608,0.48,1107,1217,9.04
w32_r8_thloose_seed0,32,8,loose,0,memory_heavy,fixed_low_power,216,231,6.49,True,0.4630,0.4329,6.95,1107,769,-43.95
w32_r8_thloose_seed0,32,8,loose,0,mixed_control,static_normal,131,131,0.00,False,0.5802,0.5802,0.00,747,747,0.00
w32_r8_thloose_seed0,32,8,loose,0,mixed_control,fixed_branch,131,120,-9.17,False,0.5802,0.6333,-8.38,747,714,-4.62
w32_r8_thloose_seed0,32,8,loose,0,mixed_control,fixed_memory,131,105,-24.76,False,0.5802,0.7238,-19.84,747,617,-21.07
w32_r8_thloose_seed0,32,8,loose,0,mixed_control,fixed_hazard,131,131,0.00,False,0.5802,0.5802,0.00,747,747,0.00
w32_r8_thloose_seed0,32,8,loose,0,mixed_control,fixed_low_power,131,131,0.00,False,0.5802,0.5802,0.00,747,485,-54.02
w32_r8_thloose_seed0,32,8,loose,0,pid_control_codegen,static_normal,192,192,0.00,False,0.7135,0.7135,0.00,1144,1144,0.00
w32_r8_thloose_seed0,32,8,loose,0,pid_control_codegen,fixed_branch,192,181,-6.08,False,0.7135,0.7569,-5.73,1144,1111,-2.97
w32_r8_thloose_seed0,32,8,loose,0,pid_control_codegen,fixed_memory,192,178,-7.87,False,0.7135,0.7697,-7.30,1144,1080,-5.93
w32_r8_thloose_seed0,32,8,loose,0,pid_control_codegen,fixed_hazard,192,180,-6.67,False,0.7135,0.7611,-6.25,1144,1114,-2.69
w32_r8_thloose_seed0,32,8,loose,0,pid_control_codegen,fixed_low_power,192,192,0.00,False,0.7135,0.7135,0.00,1144,760,-50.53
w32_r8_thloose_seed0,32,8,loose,0,tiny_fir,static_normal,159,159,0.00,False,0.5660,0.5660,0.00,883,883,0.00
w32_r8_thloose_seed0,32,8,loose,0,tiny_fir,fixed_branch,159,152,-4.61,False,0.5660,0.5921,-4.41,883,862,-2.44
w32_r8_thloose_seed0,32,8,loose,0,tiny_fir,fixed_memory,159,127,-25.20,False,0.5660,0.7087,-20.14,883,739,-19.49
w32_r8_thloose_seed0,32,8,loose,0,tiny_fir,fixed_hazard,159,143,-11.19,False,0.5660,0.6294,-10.07,883,851,-3.76
w32_r8_thloose_seed0,32,8,loose,0,tiny_fir,fixed_low_power,159,159,0.00,False,0.5660,0.5660,0.00,883,565,-56.28
w32_r24_thtight_seed0,32,24,tight,0,arithmetic_heavy,static_normal,30,30,0.00,False,0.7333,0.7333,0.00,176,176,0.00
w32_r24_thtight_seed0,32,24,tight,0,arithmetic_heavy,fixed_branch,30,30,0.00,False,0.7333,0.7333,0.00,176,176,0.00
w32_r24_thtight_seed0,32,24,tight,0,arithmetic_heavy,fixed_memory,30,30,0.00,False,0.7333,0.7333,0.00,176,176,0.00
w32_r24_thtight_seed0,32,24,tight,0,arithmetic_heavy,fixed_hazard,30,29,-3.45,False,0.7333,0.7586,-3.34,176,173,-1.73
w32_r24_thtight_seed0,32,24,tight,0,arithmetic_heavy,fixed_low_power,30,30,0.00,False,0.7333,0.7333,0.00,176,116,-51.72
w32_r24_thtight_seed0,32,24,tight,0,branch_heavy,static_normal,114,128,10.94,True,0.6491,0.5781,12.28,633,678,6.64
w32_r24_thtight_seed0,32,24,tight,0,branch_heavy,fixed_branch,114,105,-8.57,False,0.6491,0.7048,-7.90,633,609,-3.94
w32_r24_thtight_seed0,32,24,tight,0,branch_heavy,fixed_memory,114,128,10.94,True,0.6491,0.5781,12.28,633,678,6.64
w32_r24_thtight_seed0,32,24,tight,0,branch_heavy,fixed_hazard,114,127,10.24,True,0.6491,0.5827,11.40,633,675,6.22
w32_r24_thtight_seed0,32,24,tight,0,branch_heavy,fixed_low_power,114,128,10.94,True,0.6491,0.5781,12.28,633,422,-50.00
w32_r24_thtight_seed0,32,24,tight,0,coremark_toy,static_normal,164,162,-1.23,False,0.6890,0.6975,-1.22,957,957,0.00
w32_r24_thtight_seed0,32,24,tight,0,coremark_toy,fixed_branch,164,151,-8.61,False,0.6890,0.7483,-7.92,957,913,-4.82
w32_r24_thtight_seed0,32,24,tight,0,coremark_toy,fixed_memory,164,154,-6.49,False,0.6890,0.7338,-6.11,957,923,-3.68
w32_r24_thtight_seed0,32,24,tight,0,coremark_toy,fixed_hazard,164,150,-9.33,False,0.6890,0.7533,-8.54,957,927,-3.24
w32_r24_thtight_seed0,32,24,tight,0,coremark_toy,fixed_low_power,164,162,-1.23,False,0.6890,0.6975,-1.22,957,633,-51.18
w32_r24_thtight_seed0,32,24,tight,0,dhrystone_toy,static_normal,143,133,-7.52,False,0.7413,0.7970,-6.99,840,825,-1.82
w32_r24_thtight_seed0,32,24,tight,0,dhrystone_toy,fixed_branch,143,124,-15.32,False,0.7413,0.8548,-13.28,840,798,-5.26
w32_r24_thtight_seed0,32,24,tight,0,dhrystone_toy,fixed_memory,143,131,-9.16,False,0.7413,0.8092,-8.39,840,815,-3.07
w32_r24_thtight_seed0,32,24,tight,0,dhrystone_toy,fixed_hazard,143,133,-7.52,False,0.7413,0.7970,-6.99,840,825,-1.82
w32_r24_thtight_seed0,32,24,tight,0,dhrystone_toy,fixed_low_power,143,133,-7.52,False,0.7413,0.7970,-6.99,840,559,-50.27
w32_r24_thtight_seed0,32,24,tight,0,dsp_fir_codegen,static_normal,199,192,-3.65,False,0.6281,0.6510,-3.52,1092,1106,1.27
w32_r24_thtight_seed0,32,24,tight,0,dsp_fir_codegen,fixed_branch,199,185,-7.57,False,0.6281,0.6757,-7.04,1092,1085,-0.65
w32_r24_thtight_seed0,32,24,tight,0,dsp_fir_codegen,fixed_memory,199,170,-17.06,False,0.6281,0.7353,-14.58,1092,1008,-8.33
w32_r24_thtight_seed0,32,24,tight,0,dsp_fir_codegen,fixed_hazard,199,168,-18.45,False,0.6281,0.7440,-15.58,1092,1046,-4.40
w32_r24_thtight_seed0,32,24,tight,0,dsp_fir_codegen,fixed_low_power,199,192,-3.65,False,0.6281,0.6510,-3.52,1092,722,-51.25
w32_r24_thtight_seed0,32,24,tight,0,load_use_heavy,static_normal,178,205,13.17,True,0.7191,0.6244,15.17,1039,1125,7.64
w32_r24_thtight_seed0,32,24,tight,0,load_use_heavy,fixed_branch,178,188,5.32,True,0.7191,0.6809,5.61,1039,1074,3.26
w32_r24_thtight_seed0,32,24,tight,0,load_use_heavy,fixed_memory,178,205,13.17,True,0.7191,0.6244,15.17,1039,1125,7.64
w32_r24_thtight_seed0,32,24,tight,0,load_use_heavy,fixed_hazard,178,169,-5.33,False,0.7191,0.7574,-5.06,1039,1017,-2.16
w32_r24_thtight_seed0,32,24,tight,0,load_use_heavy,fixed_low_power,178,205,13.17,True,0.7191,0.6244,15.17,1039,715,-45.31
w32_r24_thtight_seed0,32,24,tight,0,memory_heavy,static_normal,200,231,13.42,True,0.5000,0.4329,15.50,1039,1231,15.60
w32_r24_thtight_seed0,32,24,tight,0,memory_heavy,fixed_branch,200,218,8.26,True,0.5000,0.4587,9.00,1039,1192,12.84
w32_r24_thtight_seed0,32,24,tight,0,memory_heavy,fixed_memory,200,147,-36.05,False,0.5000,0.6803,-26.50,1039,839,-23.84
w32_r24_thtight_seed0,32,24,tight,0,memory_heavy,fixed_hazard,200,217,7.83,True,0.5000,0.4608,8.51,1039,1217,14.63
w32_r24_thtight_seed0,32,24,tight,0,memory_heavy,fixed_low_power,200,231,13.42,True,0.5000,0.4329,15.50,1039,769,-35.11
w32_r24_thtight_seed0,32,24,tight,0,mixed_control,static_normal,129,131,1.53,True,0.5891,0.5802,1.53,704,747,5.76
w32_r24_thtight_seed0,32,24,tight,0,mixed_control,fixed_branch,129,120,-7.50,False,0.5891,0.6333,-6.98,704,714,1.40
w32_r24_thtight_seed0,32,24,tight,0,mixed_control,fixed_memory,129,105,-22.86,False,0.5891,0.7238,-18.61,704,617,-14.10
w32_r24_thtight_seed0,32,24,tight,0,mixed_control,fixed_hazard,129,131,1.53,True,0.5891,0.5802,1.53,704,747,5.76
w32_r24_thtight_seed0,32,24,tight,0,mixed_control,fixed_low_power,129,131,1.53,True,0.5891,0.5802,1.53,704,485,-45.15
w32_r24_thtight_seed0,32,24,tight,0,pid_control_codegen,static_normal,198,192,-3.12,False,0.6919,0.7135,-3.03,1147,1144,-0.26
w32_r24_thtight_seed0,32,24,tight,0,pid_control_codegen,fixed_branch,198,181,-9.39,False,0.6919,0.7569,-8.59,1147,1111,-3.24
w32_r24_thtight_seed0,32,24,tight,0,pid_control_codegen,fixed_memory,198,178,-11.24,False,0.6919,0.7697,-10.11,1147,1080,-6.20
w32_r24_thtight_seed0,32,24,tight,0,pid_control_codegen,fixed_hazard,198,180,-10.00,False,0.6919,0.7611,-9.09,1147,1114,-2.96
w32_r24_thtight_seed0,32,24,tight,0,pid_control_codegen,fixed_low_power,198,192,-3.12,False,0.6919,0.7135,-3.03,1147,760,-50.92
w32_r24_thtight_seed0,32,24,tight,0,tiny_fir,static_normal,159,159,0.00,False,0.5660,0.5660,0.00,845,883,4.30
w32_r24_thtight_seed0,32,24,tight,0,tiny_fir,fixed_branch,159,152,-4.61,False,0.5660,0.5921,-4.41,845,862,1.97
w32_r24_thtight_seed0,32,24,tight,0,tiny_fir,fixed_memory,159,127,-25.20,False,0.5660,0.7087,-20.14,845,739,-14.34
w32_r24_thtight_seed0,32,24,tight,0,tiny_fir,fixed_hazard,159,143,-11.19,False,0.5660,0.6294,-10.07,845,851,0.71
w32_r24_thtight_seed0,32,24,tight,0,tiny_fir,fixed_low_power,159,159,0.00,False,0.5660,0.5660,0.00,845,565,-49.56
w32_r24_thmedium_seed0,32,24,medium,0,arithmetic_heavy,static_normal,30,30,0.00,False,0.7333,0.7333,0.00,176,176,0.00
w32_r24_thmedium_seed0,32,24,medium,0,arithmetic_heavy,fixed_branch,30,30,0.00,False,0.7333,0.7333,0.00,176,176,0.00
w32_r24_thmedium_seed0,32,24,medium,0,arithmetic_heavy,fixed_memory,30,30,0.00,False,0.7333,0.7333,0.00,176,176,0.00
w32_r24_thmedium_seed0,32,24,medium,0,arithmetic_heavy,fixed_hazard,30,29,-3.45,False,0.7333,0.7586,-3.34,176,173,-1.73
w32_r24_thmedium_seed0,32,24,medium,0,arithmetic_heavy,fixed_low_power,30,30,0.00,False,0.7333,0.7333,0.00,176,116,-51.72
w32_r24_thmedium_seed0,32,24,medium,0,branch_heavy,static_normal,114,128,10.94,True,0.6491,0.5781,12.28,633,678,6.64
w32_r24_thmedium_seed0,32,24,medium,0,branch_heavy,fixed_branch,114,105,-8.57,False,0.6491,0.7048,-7.90,633,609,-3.94
w32_r24_thmedium_seed0,32,24,medium,0,branch_heavy,fixed_memory,114,128,10.94,True,0.6491,0.5781,12.28,633,678,6.64
w32_r24_thmedium_seed0,32,24,medium,0,branch_heavy,fixed_hazard,114,127,10.24,True,0.6491,0.5827,11.40,633,675,6.22
w32_r24_thmedium_seed0,32,24,medium,0,branch_heavy,fixed_low_power,114,128,10.94,True,0.6491,0.5781,12.28,633,422,-50.00
w32_r24_thmedium_seed0,32,24,medium,0,coremark_toy,static_normal,162,162,0.00,False,0.6975,0.6975,0.00,957,957,0.00
w32_r24_thmedium_seed0,32,24,medium,0,coremark_toy,fixed_branch,162,151,-7.28,False,0.6975,0.7483,-6.79,957,913,-4.82
w32_r24_thmedium_seed0,32,24,medium,0,coremark_toy,fixed_memory,162,154,-5.19,False,0.6975,0.7338,-4.95,957,923,-3.68
w32_r24_thmedium_seed0,32,24,medium,0,coremark_toy,fixed_hazard,162,150,-8.00,False,0.6975,0.7533,-7.41,957,927,-3.24
w32_r24_thmedium_seed0,32,24,medium,0,coremark_toy,fixed_low_power,162,162,0.00,False,0.6975,0.6975,0.00,957,633,-51.18
w32_r24_thmedium_seed0,32,24,medium,0,dhrystone_toy,static_normal,133,133,0.00,False,0.7970,0.7970,0.00,825,825,0.00
w32_r24_thmedium_seed0,32,24,medium,0,dhrystone_toy,fixed_branch,133,124,-7.26,False,0.7970,0.8548,-6.76,825,798,-3.38
w32_r24_thmedium_seed0,32,24,medium,0,dhrystone_toy,fixed_memory,133,131,-1.53,False,0.7970,0.8092,-1.51,825,815,-1.23
w32_r24_thmedium_seed0,32,24,medium,0,dhrystone_toy,fixed_hazard,133,133,0.00,False,0.7970,0.7970,0.00,825,825,0.00
w32_r24_thmedium_seed0,32,24,medium,0,dhrystone_toy,fixed_low_power,133,133,0.00,False,0.7970,0.7970,0.00,825,559,-47.58
w32_r24_thmedium_seed0,32,24,medium,0,dsp_fir_codegen,static_normal,194,192,-1.04,False,0.6443,0.6510,-1.03,1102,1106,0.36
w32_r24_thmedium_seed0,32,24,medium,0,dsp_fir_codegen,fixed_branch,194,185,-4.86,False,0.6443,0.6757,-4.65,1102,1085,-1.57
w32_r24_thmedium_seed0,32,24,medium,0,dsp_fir_codegen,fixed_memory,194,170,-14.12,False,0.6443,0.7353,-12.38,1102,1008,-9.33
w32_r24_thmedium_seed0,32,24,medium,0,dsp_fir_codegen,fixed_hazard,194,168,-15.48,False,0.6443,0.7440,-13.40,1102,1046,-5.35
w32_r24_thmedium_seed0,32,24,medium,0,dsp_fir_codegen,fixed_low_power,194,192,-1.04,False,0.6443,0.6510,-1.03,1102,722,-52.63
w32_r24_thmedium_seed0,32,24,medium,0,load_use_heavy,static_normal,178,205,13.17,True,0.7191,0.6244,15.17,1039,1125,7.64
w32_r24_thmedium_seed0,32,24,medium,0,load_use_heavy,fixed_branch,178,188,5.32,True,0.7191,0.6809,5.61,1039,1074,3.26
w32_r24_thmedium_seed0,32,24,medium,0,load_use_heavy,fixed_memory,178,205,13.17,True,0.7191,0.6244,15.17,1039,1125,7.64
w32_r24_thmedium_seed0,32,24,medium,0,load_use_heavy,fixed_hazard,178,169,-5.33,False,0.7191,0.7574,-5.06,1039,1017,-2.16
w32_r24_thmedium_seed0,32,24,medium,0,load_use_heavy,fixed_low_power,178,205,13.17,True,0.7191,0.6244,15.17,1039,715,-45.31
w32_r24_thmedium_seed0,32,24,medium,0,memory_heavy,static_normal,201,231,12.99,True,0.4975,0.4329,14.92,1038,1231,15.68
w32_r24_thmedium_seed0,32,24,medium,0,memory_heavy,fixed_branch,201,218,7.80,True,0.4975,0.4587,8.46,1038,1192,12.92
w32_r24_thmedium_seed0,32,24,medium,0,memory_heavy,fixed_memory,201,147,-36.73,False,0.4975,0.6803,-26.87,1038,839,-23.72
w32_r24_thmedium_seed0,32,24,medium,0,memory_heavy,fixed_hazard,201,217,7.37,True,0.4975,0.4608,7.96,1038,1217,14.71
w32_r24_thmedium_seed0,32,24,medium,0,memory_heavy,fixed_low_power,201,231,12.99,True,0.4975,0.4329,14.92,1038,769,-34.98
w32_r24_thmedium_seed0,32,24,medium,0,mixed_control,static_normal,127,131,3.05,True,0.5984,0.5802,3.14,730,747,2.28
w32_r24_thmedium_seed0,32,24,medium,0,mixed_control,fixed_branch,127,120,-5.83,False,0.5984,0.6333,-5.51,730,714,-2.24
w32_r24_thmedium_seed0,32,24,medium,0,mixed_control,fixed_memory,127,105,-20.95,False,0.5984,0.7238,-17.33,730,617,-18.31
w32_r24_thmedium_seed0,32,24,medium,0,mixed_control,fixed_hazard,127,131,3.05,True,0.5984,0.5802,3.14,730,747,2.28
w32_r24_thmedium_seed0,32,24,medium,0,mixed_control,fixed_low_power,127,131,3.05,True,0.5984,0.5802,3.14,730,485,-50.52
w32_r24_thmedium_seed0,32,24,medium,0,pid_control_codegen,static_normal,200,192,-4.17,False,0.6850,0.7135,-3.99,1153,1144,-0.79
w32_r24_thmedium_seed0,32,24,medium,0,pid_control_codegen,fixed_branch,200,181,-10.50,False,0.6850,0.7569,-9.50,1153,1111,-3.78
w32_r24_thmedium_seed0,32,24,medium,0,pid_control_codegen,fixed_memory,200,178,-12.36,False,0.6850,0.7697,-11.00,1153,1080,-6.76
w32_r24_thmedium_seed0,32,24,medium,0,pid_control_codegen,fixed_hazard,200,180,-11.11,False,0.6850,0.7611,-10.00,1153,1114,-3.50
w32_r24_thmedium_seed0,32,24,medium,0,pid_control_codegen,fixed_low_power,200,192,-4.17,False,0.6850,0.7135,-3.99,1153,760,-51.71
w32_r24_thmedium_seed0,32,24,medium,0,tiny_fir,static_normal,160,159,-0.63,False,0.5625,0.5660,-0.62,855,883,3.17
w32_r24_thmedium_seed0,32,24,medium,0,tiny_fir,fixed_branch,160,152,-5.26,False,0.5625,0.5921,-5.00,855,862,0.81
w32_r24_thmedium_seed0,32,24,medium,0,tiny_fir,fixed_memory,160,127,-25.98,False,0.5625,0.7087,-20.63,855,739,-15.70
w32_r24_thmedium_seed0,32,24,medium,0,tiny_fir,fixed_hazard,160,143,-11.89,False,0.5625,0.6294,-10.63,855,851,-0.47
w32_r24_thmedium_seed0,32,24,medium,0,tiny_fir,fixed_low_power,160,159,-0.63,False,0.5625,0.5660,-0.62,855,565,-51.33
w32_r24_thloose_seed0,32,24,loose,0,arithmetic_heavy,static_normal,30,30,0.00,False,0.7333,0.7333,0.00,176,176,0.00
w32_r24_thloose_seed0,32,24,loose,0,arithmetic_heavy,fixed_branch,30,30,0.00,False,0.7333,0.7333,0.00,176,176,0.00
w32_r24_thloose_seed0,32,24,loose,0,arithmetic_heavy,fixed_memory,30,30,0.00,False,0.7333,0.7333,0.00,176,176,0.00
w32_r24_thloose_seed0,32,24,loose,0,arithmetic_heavy,fixed_hazard,30,29,-3.45,False,0.7333,0.7586,-3.34,176,173,-1.73
w32_r24_thloose_seed0,32,24,loose,0,arithmetic_heavy,fixed_low_power,30,30,0.00,False,0.7333,0.7333,0.00,176,116,-51.72
w32_r24_thloose_seed0,32,24,loose,0,branch_heavy,static_normal,128,128,0.00,False,0.5781,0.5781,0.00,678,678,0.00
w32_r24_thloose_seed0,32,24,loose,0,branch_heavy,fixed_branch,128,105,-21.90,False,0.5781,0.7048,-17.98,678,609,-11.33
w32_r24_thloose_seed0,32,24,loose,0,branch_heavy,fixed_memory,128,128,0.00,False,0.5781,0.5781,0.00,678,678,0.00
w32_r24_thloose_seed0,32,24,loose,0,branch_heavy,fixed_hazard,128,127,-0.79,False,0.5781,0.5827,-0.79,678,675,-0.44
w32_r24_thloose_seed0,32,24,loose,0,branch_heavy,fixed_low_power,128,128,0.00,False,0.5781,0.5781,0.00,678,422,-60.66
w32_r24_thloose_seed0,32,24,loose,0,coremark_toy,static_normal,162,162,0.00,False,0.6975,0.6975,0.00,957,957,0.00
w32_r24_thloose_seed0,32,24,loose,0,coremark_toy,fixed_branch,162,151,-7.28,False,0.6975,0.7483,-6.79,957,913,-4.82
w32_r24_thloose_seed0,32,24,loose,0,coremark_toy,fixed_memory,162,154,-5.19,False,0.6975,0.7338,-4.95,957,923,-3.68
w32_r24_thloose_seed0,32,24,loose,0,coremark_toy,fixed_hazard,162,150,-8.00,False,0.6975,0.7533,-7.41,957,927,-3.24
w32_r24_thloose_seed0,32,24,loose,0,coremark_toy,fixed_low_power,162,162,0.00,False,0.6975,0.6975,0.00,957,633,-51.18
w32_r24_thloose_seed0,32,24,loose,0,dhrystone_toy,static_normal,133,133,0.00,False,0.7970,0.7970,0.00,825,825,0.00
w32_r24_thloose_seed0,32,24,loose,0,dhrystone_toy,fixed_branch,133,124,-7.26,False,0.7970,0.8548,-6.76,825,798,-3.38
w32_r24_thloose_seed0,32,24,loose,0,dhrystone_toy,fixed_memory,133,131,-1.53,False,0.7970,0.8092,-1.51,825,815,-1.23
w32_r24_thloose_seed0,32,24,loose,0,dhrystone_toy,fixed_hazard,133,133,0.00,False,0.7970,0.7970,0.00,825,825,0.00
w32_r24_thloose_seed0,32,24,loose,0,dhrystone_toy,fixed_low_power,133,133,0.00,False,0.7970,0.7970,0.00,825,559,-47.58
w32_r24_thloose_seed0,32,24,loose,0,dsp_fir_codegen,static_normal,192,192,0.00,False,0.6510,0.6510,0.00,1106,1106,0.00
w32_r24_thloose_seed0,32,24,loose,0,dsp_fir_codegen,fixed_branch,192,185,-3.78,False,0.6510,0.6757,-3.66,1106,1085,-1.94
w32_r24_thloose_seed0,32,24,loose,0,dsp_fir_codegen,fixed_memory,192,170,-12.94,False,0.6510,0.7353,-11.46,1106,1008,-9.72
w32_r24_thloose_seed0,32,24,loose,0,dsp_fir_codegen,fixed_hazard,192,168,-14.29,False,0.6510,0.7440,-12.50,1106,1046,-5.74
w32_r24_thloose_seed0,32,24,loose,0,dsp_fir_codegen,fixed_low_power,192,192,0.00,False,0.6510,0.6510,0.00,1106,722,-53.19
w32_r24_thloose_seed0,32,24,loose,0,load_use_heavy,static_normal,205,205,0.00,False,0.6244,0.6244,0.00,1125,1125,0.00
w32_r24_thloose_seed0,32,24,loose,0,load_use_heavy,fixed_branch,205,188,-9.04,False,0.6244,0.6809,-8.30,1125,1074,-4.75
w32_r24_thloose_seed0,32,24,loose,0,load_use_heavy,fixed_memory,205,205,0.00,False,0.6244,0.6244,0.00,1125,1125,0.00
w32_r24_thloose_seed0,32,24,loose,0,load_use_heavy,fixed_hazard,205,169,-21.30,False,0.6244,0.7574,-17.56,1125,1017,-10.62
w32_r24_thloose_seed0,32,24,loose,0,load_use_heavy,fixed_low_power,205,205,0.00,False,0.6244,0.6244,0.00,1125,715,-57.34
w32_r24_thloose_seed0,32,24,loose,0,memory_heavy,static_normal,214,231,7.36,True,0.4673,0.4329,7.95,1099,1231,10.72
w32_r24_thloose_seed0,32,24,loose,0,memory_heavy,fixed_branch,214,218,1.83,True,0.4673,0.4587,1.87,1099,1192,7.80
w32_r24_thloose_seed0,32,24,loose,0,memory_heavy,fixed_memory,214,147,-45.58,False,0.4673,0.6803,-31.31,1099,839,-30.99
w32_r24_thloose_seed0,32,24,loose,0,memory_heavy,fixed_hazard,214,217,1.38,True,0.4673,0.4608,1.41,1099,1217,9.70
w32_r24_thloose_seed0,32,24,loose,0,memory_heavy,fixed_low_power,214,231,7.36,True,0.4673,0.4329,7.95,1099,769,-42.91
w32_r24_thloose_seed0,32,24,loose,0,mixed_control,static_normal,131,131,0.00,False,0.5802,0.5802,0.00,747,747,0.00
w32_r24_thloose_seed0,32,24,loose,0,mixed_control,fixed_branch,131,120,-9.17,False,0.5802,0.6333,-8.38,747,714,-4.62
w32_r24_thloose_seed0,32,24,loose,0,mixed_control,fixed_memory,131,105,-24.76,False,0.5802,0.7238,-19.84,747,617,-21.07
w32_r24_thloose_seed0,32,24,loose,0,mixed_control,fixed_hazard,131,131,0.00,False,0.5802,0.5802,0.00,747,747,0.00
w32_r24_thloose_seed0,32,24,loose,0,mixed_control,fixed_low_power,131,131,0.00,False,0.5802,0.5802,0.00,747,485,-54.02
w32_r24_thloose_seed0,32,24,loose,0,pid_control_codegen,static_normal,192,192,0.00,False,0.7135,0.7135,0.00,1144,1144,0.00
w32_r24_thloose_seed0,32,24,loose,0,pid_control_codegen,fixed_branch,192,181,-6.08,False,0.7135,0.7569,-5.73,1144,1111,-2.97
w32_r24_thloose_seed0,32,24,loose,0,pid_control_codegen,fixed_memory,192,178,-7.87,False,0.7135,0.7697,-7.30,1144,1080,-5.93
w32_r24_thloose_seed0,32,24,loose,0,pid_control_codegen,fixed_hazard,192,180,-6.67,False,0.7135,0.7611,-6.25,1144,1114,-2.69
w32_r24_thloose_seed0,32,24,loose,0,pid_control_codegen,fixed_low_power,192,192,0.00,False,0.7135,0.7135,0.00,1144,760,-50.53
w32_r24_thloose_seed0,32,24,loose,0,tiny_fir,static_normal,159,159,0.00,False,0.5660,0.5660,0.00,883,883,0.00
w32_r24_thloose_seed0,32,24,loose,0,tiny_fir,fixed_branch,159,152,-4.61,False,0.5660,0.5921,-4.41,883,862,-2.44
w32_r24_thloose_seed0,32,24,loose,0,tiny_fir,fixed_memory,159,127,-25.20,False,0.5660,0.7087,-20.14,883,739,-19.49
w32_r24_thloose_seed0,32,24,loose,0,tiny_fir,fixed_hazard,159,143,-11.19,False,0.5660,0.6294,-10.07,883,851,-3.76
w32_r24_thloose_seed0,32,24,loose,0,tiny_fir,fixed_low_power,159,159,0.00,False,0.5660,0.5660,0.00,883,565,-56.28
w32_r48_thtight_seed0,32,48,tight,0,arithmetic_heavy,static_normal,30,30,0.00,False,0.7333,0.7333,0.00,176,176,0.00
w32_r48_thtight_seed0,32,48,tight,0,arithmetic_heavy,fixed_branch,30,30,0.00,False,0.7333,0.7333,0.00,176,176,0.00
